Year,Extent
1999,7.258
1999,7.487
1999,7.62
1999,7.687
1999,7.797
1999,7.871
1999,8.057
1999,8.198
1999,8.351
1999,8.397
1999,8.52
1999,8.643
1999,8.718
1999,8.805
1999,8.821
1999,8.945
1999,9.074
1999,9.168
1999,9.312
1999,9.347
1999,9.46
1999,9.503
1999,9.522
1999,9.643
1999,9.676
1999,9.722
1999,9.793
1999,9.903
1999,10.102
1999,10.233
1999,10.198
1999,10.193
1999,10.222
1999,10.243
1999,10.253
1999,10.336
1999,10.48
1999,10.439
1999,10.476
1999,10.647
1999,10.94
1999,10.921
1999,10.846
1999,10.899
1999,10.921
1999,11.012
1999,11.006
1999,11.083
1999,11.082
1999,11.117
1999,11.136
1999,11.202
1999,11.168
1999,11.237
1999,11.345
1999,11.352
1999,11.347
1999,11.458
1999,11.705
1999,11.745
1999,11.757
1999,11.785
1999,11.859
1999,12.091
1999,12.154
1999,12.177
1999,12.232
1999,12.282
1999,12.506
1999,12.587
1999,12.426
1999,12.44
1999,12.506
1999,12.632
1999,12.746
1999,12.744
1999,12.81
1999,12.783
1999,13.021
1999,13.059
1999,13.177
1999,13.215
1999,13.434
1999,13.436
1999,13.385
1999,13.302
1999,13.257
1999,13.273
1999,13.351
2000,13.442
2000,13.539
2000,13.63
2000,13.657
2000,13.678
2000,13.806
2000,13.761
2000,13.892
2000,13.797
2000,13.938
2000,14.139
2000,14.041
2000,13.97
2000,13.908
2000,13.981
2000,14.109
2000,14.211
2000,14.315
2000,14.344
2000,14.454
2000,14.475
2000,14.456
2000,14.583
2000,14.625
2000,14.728
2000,14.778
2000,14.882
2000,14.868
2000,14.906
2000,14.98
2000,14.938
2000,14.991
2000,14.959
2000,14.946
2000,15.094
2000,15.122
2000,15.114
2000,15.195
2000,15.168
2000,15.195
2000,15.138
2000,15.112
2000,15.097
2000,15.009
2000,14.991
2000,15.01
2000,14.991
2000,15
2000,15.06
2000,15.132
2000,15.156
2000,15.194
2000,15.244
2000,15.234
2000,15.343
2000,15.252
2000,15.235
2000,15.346
2000,15.394
2000,15.381
2000,15.446
2000,15.428
2000,15.498
2000,15.425
2000,15.397
2000,15.444
2000,15.339
2000,15.278
2000,15.325
2000,15.308
2000,15.299
2000,15.342
2000,15.365
2000,15.199
2000,15.13
2000,15.133
2000,15.155
2000,15.113
2000,15.087
2000,15.096
2000,15.028
2000,15.025
2000,15.034
2000,15.146
2000,15.046
2000,15.082
2000,15.079
2000,15.146
2000,15.218
2000,15.219
2000,15.14
2000,15.122
2000,15.078
2000,15.046
2000,14.995
2000,15.039
2000,15.018
2000,14.815
2000,14.798
2000,14.871
2000,14.867
2000,14.698
2000,14.549
2000,14.626
2000,14.551
2000,14.477
2000,14.44
2000,14.274
2000,14.246
2000,14.246
2000,14.317
2000,14.36
2000,14.29
2000,14.409
2000,14.388
2000,14.339
2000,14.205
2000,14.263
2000,14.176
2000,14.096
2000,14.146
2000,13.943
2000,13.891
2000,13.809
2000,13.737
2000,13.74
2000,13.616
2000,13.642
2000,13.586
2000,13.462
2000,13.389
2000,13.269
2000,13.301
2000,13.291
2000,13.278
2000,13.119
2000,13.051
2000,13.083
2000,13.048
2000,12.959
2000,12.886
2000,12.859
2000,12.785
2000,12.724
2000,12.814
2000,12.83
2000,12.805
2000,12.665
2000,12.618
2000,12.553
2000,12.495
2000,12.485
2000,12.316
2000,12.271
2000,12.205
2000,12.151
2000,12.108
2000,12.058
2000,12.05
2000,11.984
2000,11.996
2000,11.885
2000,11.923
2000,11.84
2000,11.815
2000,11.755
2000,11.71
2000,11.706
2000,11.66
2000,11.598
2000,11.573
2000,11.483
2000,11.399
2000,11.4
2000,11.344
2000,11.29
2000,11.247
2000,11.18
2000,11.137
2000,11.028
2000,10.946
2000,10.899
2000,10.703
2000,10.678
2000,10.6
2000,10.519
2000,10.449
2000,10.375
2000,10.352
2000,10.271
2000,10.252
2000,10.087
2000,10.029
2000,9.933
2000,9.77
2000,9.696
2000,9.565
2000,9.454
2000,9.476
2000,9.335
2000,9.264
2000,9.156
2000,9.017
2000,8.957
2000,8.871
2000,8.796
2000,8.824
2000,8.777
2000,8.637
2000,8.465
2000,8.277
2000,8.176
2000,8.142
2000,8.004
2000,7.935
2000,7.891
2000,7.759
2000,7.756
2000,7.686
2000,7.721
2000,7.68
2000,7.671
2000,7.539
2000,7.499
2000,7.45
2000,7.437
2000,7.3
2000,7.195
2000,7.152
2000,7.085
2000,7.088
2000,6.96
2000,6.864
2000,6.872
2000,6.777
2000,6.675
2000,6.722
2000,6.625
2000,6.616
2000,6.554
2000,6.495
2000,6.544
2000,6.352
2000,6.314
2000,6.229
2000,6.16
2000,6.182
2000,6.199
2000,6.272
2000,6.178
2000,6.106
2000,6.011
2000,6.004
2000,5.963
2000,5.943
2000,5.971
2000,6.025
2000,6.005
2000,6.065
2000,6.049
2000,6.178
2000,6.229
2000,6.195
2000,6.254
2000,6.347
2000,6.462
2000,6.483
2000,6.518
2000,6.487
2000,6.467
2000,6.513
2000,6.569
2000,6.626
2000,6.692
2000,6.802
2000,6.99
2000,7.055
2000,7.158
2000,7.296
2000,7.452
2000,7.589
2000,7.764
2000,7.865
2000,7.965
2000,8.097
2000,8.303
2000,8.273
2000,8.38
2000,8.458
2000,8.499
2000,8.569
2000,8.768
2000,8.735
2000,8.763
2000,8.811
2000,8.942
2000,8.967
2000,9.042
2000,9.131
2000,9.216
2000,9.302
2000,9.366
2000,9.332
2000,9.37
2000,9.502
2000,9.607
2000,9.637
2000,9.777
2000,9.829
2000,9.821
2000,9.742
2000,9.751
2000,9.819
2000,10.006
2000,9.939
2000,9.956
2000,9.992
2000,10.056
2000,10.124
2000,10.189
2000,10.247
2000,10.25
2000,10.325
2000,10.371
2000,10.482
2000,10.571
2000,10.669
2000,10.815
2000,10.894
2000,10.942
2000,11.008
2000,11.092
2000,11.154
2000,11.181
2000,11.387
2000,11.663
2000,11.684
2000,11.787
2000,11.809
2000,11.86
2000,12.101
2000,12.177
2000,12.329
2000,12.389
2000,12.431
2000,12.513
2000,12.536
2000,12.599
2000,12.585
2000,12.633
2000,12.689
2000,12.808
2000,12.898
2000,12.883
2000,12.92
2000,12.906
2000,12.863
2000,12.987
2000,13.06
2000,13.053
2000,13.067
2000,13.16
2000,13.244
2000,13.32
2000,13.34
2000,13.461
2001,13.479
2001,13.385
2001,13.418
2001,13.51
2001,13.566
2001,13.722
2001,13.846
2001,13.882
2001,14.028
2001,14.063
2001,14.088
2001,14.133
2001,14.055
2001,14.095
2001,14.088
2001,14.191
2001,14.249
2001,14.318
2001,14.424
2001,14.449
2001,14.539
2001,14.575
2001,14.609
2001,14.715
2001,14.585
2001,14.65
2001,14.625
2001,14.673
2001,14.718
2001,14.764
2001,14.839
2001,14.908
2001,14.894
2001,14.816
2001,14.874
2001,14.867
2001,14.975
2001,14.926
2001,14.999
2001,14.985
2001,15.09
2001,15.215
2001,15.197
2001,15.121
2001,15.173
2001,15.293
2001,15.34
2001,15.381
2001,15.315
2001,15.403
2001,15.337
2001,15.342
2001,15.352
2001,15.355
2001,15.476
2001,15.497
2001,15.532
2001,15.62
2001,15.629
2001,15.637
2001,15.64
2001,15.705
2001,15.742
2001,15.637
2001,15.57
2001,15.538
2001,15.554
2001,15.593
2001,15.604
2001,15.581
2001,15.573
2001,15.557
2001,15.689
2001,15.667
2001,15.702
2001,15.645
2001,15.652
2001,15.604
2001,15.472
2001,15.39
2001,15.383
2001,15.441
2001,15.443
2001,15.467
2001,15.415
2001,15.318
2001,15.271
2001,15.182
2001,15.185
2001,15.149
2001,15.105
2001,15.167
2001,15.161
2001,15.089
2001,15.113
2001,15.101
2001,15.084
2001,15.056
2001,15.093
2001,15.1
2001,15.236
2001,15.109
2001,15.096
2001,14.976
2001,14.87
2001,14.809
2001,14.78
2001,14.806
2001,14.769
2001,14.745
2001,14.711
2001,14.711
2001,14.71
2001,14.599
2001,14.574
2001,14.515
2001,14.496
2001,14.458
2001,14.364
2001,14.302
2001,14.287
2001,14.299
2001,14.235
2001,14.178
2001,14.109
2001,14.043
2001,14.007
2001,14.032
2001,13.967
2001,13.959
2001,13.892
2001,13.828
2001,13.744
2001,13.706
2001,13.652
2001,13.536
2001,13.509
2001,13.425
2001,13.358
2001,13.219
2001,13.098
2001,13.04
2001,13.019
2001,12.98
2001,12.946
2001,12.991
2001,12.906
2001,12.839
2001,12.723
2001,12.641
2001,12.63
2001,12.456
2001,12.409
2001,12.384
2001,12.35
2001,12.291
2001,12.255
2001,12.186
2001,12.121
2001,12.073
2001,11.981
2001,11.95
2001,11.848
2001,11.719
2001,11.555
2001,11.468
2001,11.359
2001,11.381
2001,11.295
2001,11.224
2001,11.168
2001,11.002
2001,10.883
2001,10.795
2001,10.75
2001,10.657
2001,10.61
2001,10.455
2001,10.401
2001,10.355
2001,10.297
2001,10.064
2001,10.032
2001,9.96
2001,9.927
2001,9.775
2001,9.672
2001,9.642
2001,9.578
2001,9.537
2001,9.481
2001,9.446
2001,9.344
2001,9.254
2001,9.189
2001,9.136
2001,9.027
2001,9.022
2001,8.947
2001,8.908
2001,8.776
2001,8.695
2001,8.682
2001,8.648
2001,8.544
2001,8.427
2001,8.415
2001,8.327
2001,8.306
2001,8.2
2001,8.133
2001,8.087
2001,8.079
2001,8.022
2001,7.934
2001,7.941
2001,7.98
2001,7.891
2001,7.836
2001,7.819
2001,7.747
2001,7.694
2001,7.716
2001,7.692
2001,7.566
2001,7.535
2001,7.463
2001,7.451
2001,7.404
2001,7.453
2001,7.344
2001,7.272
2001,7.223
2001,7.186
2001,7.101
2001,7.035
2001,7.07
2001,6.994
2001,6.981
2001,7.023
2001,6.957
2001,6.987
2001,6.889
2001,6.789
2001,6.807
2001,6.787
2001,6.779
2001,6.782
2001,6.746
2001,6.73
2001,6.718
2001,6.724
2001,6.691
2001,6.667
2001,6.632
2001,6.641
2001,6.684
2001,6.657
2001,6.608
2001,6.62
2001,6.589
2001,6.567
2001,6.629
2001,6.64
2001,6.705
2001,6.683
2001,6.746
2001,6.684
2001,6.773
2001,6.806
2001,6.964
2001,7.033
2001,7.084
2001,7.261
2001,7.371
2001,7.477
2001,7.551
2001,7.576
2001,7.67
2001,7.786
2001,7.856
2001,7.942
2001,7.959
2001,7.981
2001,8.005
2001,8.097
2001,8.149
2001,8.214
2001,8.243
2001,8.331
2001,8.449
2001,8.541
2001,8.555
2001,8.566
2001,8.529
2001,8.569
2001,8.642
2001,8.852
2001,8.912
2001,9.007
2001,9.154
2001,9.274
2001,9.324
2001,9.404
2001,9.733
2001,9.762
2001,9.804
2001,9.893
2001,10.076
2001,10.03
2001,10.131
2001,10.178
2001,10.196
2001,10.336
2001,10.41
2001,10.549
2001,10.616
2001,10.732
2001,10.861
2001,10.9
2001,10.959
2001,11.043
2001,11.068
2001,11.109
2001,11.091
2001,11.09
2001,11.096
2001,11.08
2001,11.133
2001,11.179
2001,11.169
2001,11.121
2001,11.151
2001,11.239
2001,11.414
2001,11.468
2001,11.558
2001,11.564
2001,11.607
2001,11.705
2001,11.71
2001,11.747
2001,11.887
2001,11.925
2001,12.115
2001,12.203
2001,12.25
2001,12.309
2001,12.374
2001,12.467
2001,12.59
2001,12.639
2001,12.785
2001,12.851
2001,12.92
2001,13.01
2001,13.098
2001,13.189
2001,13.339
2001,13.325
2001,13.374
2001,13.409
2001,13.416
2001,13.444
2001,13.521
2002,13.59
2002,13.628
2002,13.598
2002,13.623
2002,13.683
2002,13.645
2002,13.875
2002,13.846
2002,13.91
2002,13.925
2002,13.885
2002,13.98
2002,14.163
2002,14.236
2002,14.222
2002,14.313
2002,14.366
2002,14.372
2002,14.429
2002,14.561
2002,14.657
2002,14.674
2002,14.624
2002,14.64
2002,14.668
2002,14.744
2002,14.803
2002,14.923
2002,14.878
2002,14.951
2002,15.039
2002,15.187
2002,15.226
2002,15.186
2002,15.204
2002,15.185
2002,15.133
2002,15.16
2002,15.207
2002,15.255
2002,15.209
2002,15.31
2002,15.228
2002,15.303
2002,15.364
2002,15.384
2002,15.413
2002,15.475
2002,15.526
2002,15.534
2002,15.488
2002,15.549
2002,15.586
2002,15.483
2002,15.396
2002,15.39
2002,15.396
2002,15.387
2002,15.422
2002,15.397
2002,15.444
2002,15.441
2002,15.404
2002,15.359
2002,15.427
2002,15.421
2002,15.555
2002,15.624
2002,15.536
2002,15.611
2002,15.511
2002,15.572
2002,15.611
2002,15.576
2002,15.489
2002,15.402
2002,15.396
2002,15.346
2002,15.312
2002,15.282
2002,15.211
2002,15.265
2002,15.224
2002,15.183
2002,15.114
2002,15.173
2002,15.126
2002,14.991
2002,14.931
2002,14.882
2002,14.885
2002,14.72
2002,14.694
2002,14.649
2002,14.609
2002,14.609
2002,14.585
2002,14.543
2002,14.481
2002,14.428
2002,14.321
2002,14.336
2002,14.379
2002,14.381
2002,14.36
2002,14.369
2002,14.329
2002,14.265
2002,14.184
2002,14.223
2002,14.183
2002,14.15
2002,14.097
2002,14.054
2002,14.075
2002,13.945
2002,13.867
2002,13.768
2002,13.79
2002,13.704
2002,13.527
2002,13.508
2002,13.481
2002,13.482
2002,13.384
2002,13.341
2002,13.346
2002,13.321
2002,13.265
2002,13.227
2002,13.197
2002,13.214
2002,13.119
2002,13.084
2002,13.076
2002,13.049
2002,12.974
2002,12.947
2002,12.876
2002,12.755
2002,12.724
2002,12.677
2002,12.668
2002,12.658
2002,12.55
2002,12.505
2002,12.5
2002,12.465
2002,12.417
2002,12.402
2002,12.35
2002,12.239
2002,12.152
2002,12.108
2002,12.077
2002,12
2002,12.012
2002,11.982
2002,11.924
2002,11.894
2002,11.838
2002,11.822
2002,11.77
2002,11.738
2002,11.696
2002,11.636
2002,11.585
2002,11.534
2002,11.489
2002,11.439
2002,11.378
2002,11.365
2002,11.356
2002,11.331
2002,11.259
2002,11.176
2002,11.056
2002,11.064
2002,10.955
2002,10.86
2002,10.767
2002,10.575
2002,10.556
2002,10.556
2002,10.511
2002,10.436
2002,10.315
2002,10.204
2002,10.086
2002,10.066
2002,9.986
2002,9.733
2002,9.647
2002,9.61
2002,9.525
2002,9.398
2002,9.322
2002,9.205
2002,9.081
2002,8.986
2002,8.881
2002,8.799
2002,8.675
2002,8.461
2002,8.428
2002,8.446
2002,8.246
2002,8.086
2002,8.006
2002,7.992
2002,7.911
2002,7.77
2002,7.588
2002,7.495
2002,7.444
2002,7.472
2002,7.331
2002,7.251
2002,7.148
2002,7.064
2002,6.868
2002,6.809
2002,6.76
2002,6.704
2002,6.642
2002,6.6
2002,6.631
2002,6.54
2002,6.434
2002,6.389
2002,6.317
2002,6.275
2002,6.241
2002,6.209
2002,6.209
2002,6.141
2002,6.157
2002,6.071
2002,5.997
2002,6.002
2002,5.948
2002,5.966
2002,5.866
2002,5.828
2002,5.827
2002,5.759
2002,5.698
2002,5.638
2002,5.67
2002,5.691
2002,5.687
2002,5.68
2002,5.641
2002,5.639
2002,5.638
2002,5.628
2002,5.644
2002,5.661
2002,5.663
2002,5.627
2002,5.625
2002,5.698
2002,5.796
2002,5.87
2002,5.965
2002,5.996
2002,6.007
2002,6.012
2002,6.084
2002,6.158
2002,6.253
2002,6.332
2002,6.399
2002,6.543
2002,6.656
2002,6.869
2002,7.085
2002,7.218
2002,7.303
2002,7.467
2002,7.547
2002,7.647
2002,7.722
2002,7.853
2002,7.967
2002,8.025
2002,8.1
2002,8.164
2002,8.196
2002,8.26
2002,8.358
2002,8.452
2002,8.583
2002,8.644
2002,8.777
2002,8.89
2002,8.919
2002,8.976
2002,9.062
2002,9.079
2002,9.132
2002,9.179
2002,9.177
2002,9.169
2002,9.299
2002,9.424
2002,9.511
2002,9.573
2002,9.576
2002,9.611
2002,9.587
2002,9.629
2002,9.743
2002,9.852
2002,9.874
2002,9.967
2002,10.048
2002,10.096
2002,10.19
2002,10.364
2002,10.587
2002,10.594
2002,10.585
2002,10.593
2002,10.687
2002,10.805
2002,10.883
2002,11.004
2002,11.06
2002,11.213
2002,11.377
2002,11.476
2002,11.499
2002,11.549
2002,11.728
2002,11.785
2002,11.874
2002,11.909
2002,11.978
2002,11.981
2002,11.966
2002,11.972
2002,12.118
2002,12.188
2002,12.239
2002,12.32
2002,12.38
2002,12.487
2002,12.572
2002,12.666
2002,12.715
2002,12.922
2002,12.925
2002,12.837
2002,12.878
2002,12.909
2002,12.998
2002,13.091
2002,13.112
2002,13.206
2002,13.376
2002,13.366
2002,13.377
2002,13.483
2002,13.504
2003,13.647
2003,13.698
2003,13.876
2003,13.925
2003,14.036
2003,14.075
2003,14.092
2003,14.12
2003,14.094
2003,14.126
2003,14.219
2003,14.278
2003,14.285
2003,14.395
2003,14.424
2003,14.518
2003,14.584
2003,14.638
2003,14.684
2003,14.796
2003,14.739
2003,14.555
2003,14.481
2003,14.528
2003,14.585
2003,14.583
2003,14.791
2003,14.891
2003,14.771
2003,14.811
2003,14.871
2003,14.946
2003,14.954
2003,14.889
2003,14.876
2003,14.905
2003,14.834
2003,14.942
2003,14.975
2003,14.996
2003,15.003
2003,15.057
2003,15.078
2003,15.142
2003,15.139
2003,15.212
2003,15.306
2003,15.345
2003,15.354
2003,15.359
2003,15.386
2003,15.461
2003,15.443
2003,15.438
2003,15.439
2003,15.41
2003,15.506
2003,15.495
2003,15.518
2003,15.555
2003,15.61
2003,15.616
2003,15.524
2003,15.472
2003,15.44
2003,15.443
2003,15.438
2003,15.381
2003,15.326
2003,15.347
2003,15.32
2003,15.278
2003,15.331
2003,15.4
2003,15.433
2003,15.485
2003,15.561
2003,15.56
2003,15.629
2003,15.627
2003,15.599
2003,15.511
2003,15.603
2003,15.587
2003,15.604
2003,15.578
2003,15.499
2003,15.474
2003,15.426
2003,15.375
2003,15.232
2003,15.081
2003,15.019
2003,15.045
2003,14.965
2003,15.021
2003,14.868
2003,14.889
2003,14.817
2003,14.784
2003,14.726
2003,14.695
2003,14.635
2003,14.523
2003,14.531
2003,14.565
2003,14.475
2003,14.345
2003,14.332
2003,14.276
2003,14.232
2003,14.235
2003,14.292
2003,14.15
2003,14.122
2003,13.969
2003,13.994
2003,13.919
2003,13.827
2003,13.798
2003,13.71
2003,13.549
2003,13.551
2003,13.481
2003,13.412
2003,13.358
2003,13.306
2003,13.265
2003,13.165
2003,13.143
2003,13.056
2003,13.09
2003,13.087
2003,13.086
2003,13.007
2003,12.955
2003,12.965
2003,12.952
2003,12.933
2003,12.874
2003,12.854
2003,12.839
2003,12.783
2003,12.786
2003,12.689
2003,12.681
2003,12.689
2003,12.603
2003,12.566
2003,12.58
2003,12.483
2003,12.386
2003,12.409
2003,12.382
2003,12.354
2003,12.228
2003,12.187
2003,12.087
2003,12.024
2003,12.029
2003,11.993
2003,11.977
2003,11.942
2003,11.802
2003,11.755
2003,11.665
2003,11.625
2003,11.505
2003,11.462
2003,11.387
2003,11.351
2003,11.279
2003,11.12
2003,11.064
2003,11.044
2003,11.048
2003,10.903
2003,10.839
2003,10.854
2003,10.796
2003,10.624
2003,10.45
2003,10.344
2003,10.268
2003,10.233
2003,10.18
2003,10.1
2003,10.02
2003,9.947
2003,9.856
2003,9.824
2003,9.763
2003,9.643
2003,9.434
2003,9.443
2003,9.366
2003,9.237
2003,9.11
2003,9.007
2003,8.951
2003,8.862
2003,8.751
2003,8.646
2003,8.53
2003,8.408
2003,8.298
2003,8.305
2003,8.294
2003,8.234
2003,8.148
2003,8.059
2003,7.947
2003,7.788
2003,7.722
2003,7.555
2003,7.601
2003,7.538
2003,7.51
2003,7.299
2003,7.202
2003,7.17
2003,7.109
2003,7.1
2003,7.103
2003,6.968
2003,6.953
2003,6.848
2003,6.817
2003,6.758
2003,6.818
2003,6.7
2003,6.633
2003,6.638
2003,6.615
2003,6.559
2003,6.547
2003,6.54
2003,6.583
2003,6.511
2003,6.495
2003,6.476
2003,6.461
2003,6.395
2003,6.283
2003,6.321
2003,6.252
2003,6.241
2003,6.165
2003,6.113
2003,6.093
2003,6.11
2003,6.103
2003,6.065
2003,6.04
2003,6.055
2003,6.103
2003,6.023
2003,6.032
2003,6.037
2003,5.969
2003,5.975
2003,6.095
2003,6.16
2003,6.093
2003,5.998
2003,6.033
2003,6.051
2003,6.149
2003,6.133
2003,6.125
2003,6.169
2003,6.201
2003,6.296
2003,6.441
2003,6.484
2003,6.572
2003,6.643
2003,6.764
2003,6.829
2003,6.911
2003,6.985
2003,6.958
2003,7.003
2003,7.076
2003,7.144
2003,7.36
2003,7.582
2003,7.688
2003,7.813
2003,7.937
2003,8.111
2003,8.275
2003,8.431
2003,8.575
2003,8.672
2003,8.822
2003,8.923
2003,8.919
2003,8.945
2003,9.009
2003,9.044
2003,9.075
2003,9.113
2003,9.193
2003,9.367
2003,9.473
2003,9.438
2003,9.481
2003,9.435
2003,9.441
2003,9.5
2003,9.602
2003,9.607
2003,9.685
2003,9.748
2003,9.81
2003,9.903
2003,9.986
2003,10.063
2003,10.173
2003,10.274
2003,10.335
2003,10.35
2003,10.388
2003,10.397
2003,10.45
2003,10.5
2003,10.585
2003,10.702
2003,10.833
2003,10.918
2003,11.004
2003,11.141
2003,11.171
2003,11.327
2003,11.402
2003,11.581
2003,11.736
2003,11.73
2003,11.749
2003,11.896
2003,11.987
2003,12.063
2003,12.129
2003,12.26
2003,12.397
2003,12.436
2003,12.503
2003,12.625
2003,12.752
2003,12.881
2003,12.918
2003,12.97
2003,12.88
2003,13.034
2003,13.14
2003,13.23
2003,13.306
2003,13.289
2003,13.308
2003,13.272
2003,13.352
2003,13.379
2003,13.32
2003,13.387
2004,13.502
2004,13.538
2004,13.502
2004,13.59
2004,13.617
2004,13.594
2004,13.631
2004,13.749
2004,13.794
2004,13.842
2004,13.917
2004,13.991
2004,14.075
2004,14.148
2004,14.056
2004,14.203
2004,14.077
2004,14.139
2004,14.203
2004,14.28
2004,14.233
2004,14.237
2004,14.32
2004,14.321
2004,14.217
2004,14.321
2004,14.366
2004,14.342
2004,14.337
2004,14.28
2004,14.397
2004,14.36
2004,14.389
2004,14.497
2004,14.515
2004,14.53
2004,14.564
2004,14.691
2004,14.692
2004,14.787
2004,14.827
2004,14.862
2004,14.947
2004,15.021
2004,15.024
2004,15.034
2004,15.029
2004,15.037
2004,15.028
2004,15.088
2004,15.082
2004,15.147
2004,15.165
2004,15.15
2004,15.169
2004,15.144
2004,15.169
2004,15.185
2004,15.187
2004,15.197
2004,15.104
2004,15.068
2004,15.052
2004,15.004
2004,15.04
2004,15.117
2004,15.157
2004,15.161
2004,15.269
2004,15.3
2004,15.191
2004,15.085
2004,14.854
2004,14.89
2004,14.908
2004,14.944
2004,15.013
2004,14.943
2004,14.941
2004,14.955
2004,14.954
2004,14.844
2004,14.824
2004,14.882
2004,14.958
2004,15.048
2004,15.016
2004,14.83
2004,14.793
2004,14.784
2004,14.841
2004,14.742
2004,14.735
2004,14.68
2004,14.682
2004,14.669
2004,14.595
2004,14.504
2004,14.461
2004,14.421
2004,14.325
2004,14.119
2004,13.948
2004,13.883
2004,13.9
2004,13.861
2004,13.821
2004,13.768
2004,13.715
2004,13.778
2004,13.767
2004,13.682
2004,13.649
2004,13.556
2004,13.554
2004,13.577
2004,13.5
2004,13.52
2004,13.443
2004,13.43
2004,13.335
2004,13.203
2004,13.113
2004,13.129
2004,13.128
2004,13.019
2004,12.97
2004,12.901
2004,12.781
2004,12.796
2004,12.706
2004,12.709
2004,12.632
2004,12.563
2004,12.529
2004,12.48
2004,12.476
2004,12.43
2004,12.437
2004,12.394
2004,12.334
2004,12.352
2004,12.292
2004,12.261
2004,12.242
2004,12.215
2004,12.198
2004,12.283
2004,12.209
2004,12.229
2004,12.194
2004,12.106
2004,11.965
2004,11.96
2004,11.923
2004,11.914
2004,11.862
2004,11.851
2004,11.814
2004,11.807
2004,11.769
2004,11.723
2004,11.683
2004,11.688
2004,11.616
2004,11.576
2004,11.558
2004,11.534
2004,11.444
2004,11.363
2004,11.352
2004,11.304
2004,11.234
2004,11.243
2004,11.127
2004,10.974
2004,10.942
2004,10.911
2004,10.849
2004,10.807
2004,10.805
2004,10.814
2004,10.633
2004,10.542
2004,10.402
2004,10.349
2004,10.277
2004,10.288
2004,10.218
2004,10.132
2004,10.039
2004,9.963
2004,9.867
2004,9.799
2004,9.713
2004,9.529
2004,9.518
2004,9.492
2004,9.328
2004,9.185
2004,9.168
2004,9.061
2004,9.028
2004,8.935
2004,8.881
2004,8.82
2004,8.76
2004,8.653
2004,8.466
2004,8.431
2004,8.364
2004,8.311
2004,8.22
2004,8.125
2004,7.954
2004,7.864
2004,7.795
2004,7.74
2004,7.609
2004,7.472
2004,7.388
2004,7.261
2004,7.213
2004,7.15
2004,7.057
2004,6.985
2004,6.865
2004,6.878
2004,6.683
2004,6.68
2004,6.607
2004,6.58
2004,6.492
2004,6.425
2004,6.344
2004,6.302
2004,6.284
2004,6.224
2004,6.215
2004,6.181
2004,6.058
2004,6.033
2004,6.021
2004,6.015
2004,5.93
2004,5.967
2004,5.926
2004,5.946
2004,5.963
2004,5.94
2004,5.902
2004,5.927
2004,5.906
2004,5.83
2004,5.809
2004,5.807
2004,5.84
2004,5.855
2004,5.853
2004,5.803
2004,5.803
2004,5.77
2004,5.771
2004,5.821
2004,6.034
2004,5.97
2004,6
2004,6.112
2004,6.183
2004,6.247
2004,6.32
2004,6.397
2004,6.442
2004,6.461
2004,6.621
2004,6.713
2004,6.839
2004,6.821
2004,6.899
2004,7.039
2004,7.204
2004,7.289
2004,7.357
2004,7.464
2004,7.607
2004,7.74
2004,7.846
2004,7.894
2004,7.92
2004,7.982
2004,8.11
2004,8.219
2004,8.21
2004,8.169
2004,8.242
2004,8.329
2004,8.432
2004,8.617
2004,8.685
2004,8.742
2004,8.798
2004,8.88
2004,8.987
2004,8.984
2004,9.045
2004,9.16
2004,9.289
2004,9.407
2004,9.54
2004,9.734
2004,9.806
2004,9.809
2004,9.923
2004,9.91
2004,10.052
2004,10.144
2004,10.232
2004,10.224
2004,10.299
2004,10.346
2004,10.419
2004,10.43
2004,10.471
2004,10.501
2004,10.607
2004,10.674
2004,10.683
2004,10.704
2004,10.839
2004,10.97
2004,11.046
2004,11.146
2004,11.243
2004,11.325
2004,11.365
2004,11.629
2004,11.791
2004,11.872
2004,12.06
2004,12.046
2004,12.112
2004,12.132
2004,12.219
2004,12.328
2004,12.32
2004,12.466
2004,12.434
2004,12.524
2004,12.57
2004,12.72
2004,12.629
2004,12.687
2004,12.693
2004,12.705
2004,12.767
2004,12.834
2004,12.965
2004,12.958
2004,12.974
2004,12.827
2004,12.814
2004,12.973
2004,13.046
2004,12.989
2004,13.058
2004,13.019
2005,13.16
2005,13.163
2005,13.293
2005,13.313
2005,13.383
2005,13.324
2005,13.452
2005,13.404
2005,13.431
2005,13.503
2005,13.55
2005,13.516
2005,13.656
2005,13.62
2005,13.604
2005,13.74
2005,13.809
2005,13.711
2005,13.705
2005,13.765
2005,13.705
2005,13.764
2005,13.851
2005,13.963
2005,13.981
2005,13.892
2005,13.931
2005,14.064
2005,14.097
2005,14.136
2005,14.019
2005,14.031
2005,14.071
2005,14.145
2005,14.128
2005,14.107
2005,14.076
2005,14.089
2005,14.171
2005,14.259
2005,14.296
2005,14.278
2005,14.302
2005,14.332
2005,14.405
2005,14.456
2005,14.515
2005,14.467
2005,14.415
2005,14.427
2005,14.469
2005,14.454
2005,14.431
2005,14.541
2005,14.592
2005,14.652
2005,14.737
2005,14.815
2005,14.779
2005,14.874
2005,14.926
2005,14.84
2005,14.851
2005,14.9
2005,14.903
2005,14.906
2005,14.935
2005,14.993
2005,14.891
2005,14.95
2005,14.992
2005,14.893
2005,14.761
2005,14.708
2005,14.712
2005,14.73
2005,14.642
2005,14.556
2005,14.475
2005,14.442
2005,14.435
2005,14.434
2005,14.437
